seed,short_name,method,candidate_id,selected,config_json,selection_scope,validation_score,validation_final_avg_acc,validation_min_task_acc,validation_avg_forgetting
3,balanced_replay,baseline_balanced_replay,balanced_replay_cand_1,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 96, ""MEMORY_PER_TASK"": 96}",train_split_validation_only_no_final_test,0.7590092849448674,0.7233750775592938,0.5349766822118588,0.0714538433424488
3,balanced_replay,baseline_balanced_replay,balanced_replay_cand_2,True,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 192, ""MEMORY_PER_TASK"": 192}",train_split_validation_only_no_final_test,0.7840391148544215,0.7407077933516119,0.580946035976016,0.0590531283791681
3,sparse_moe,baseline_sparse_moe,sparse_moe_cand_0,True,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.0}",train_split_validation_only_no_final_test,-0.1068402422623299,0.0776666666666666,0.0,0.7380276357159863
3,sparse_moe,baseline_sparse_moe,sparse_moe_cand_1,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.001}",train_split_validation_only_no_final_test,-0.1109067204474313,0.0742,0.0,0.7404268817897253
3,sparse_moe,baseline_sparse_moe,sparse_moe_cand_2,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.002}",train_split_validation_only_no_final_test,-0.1102074534403496,0.0744,0.0,0.7384298137613987
3,dense_moe,baseline_dense_moe,dense_moe_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1068402422623299,0.0776666666666666,0.0,0.7380276357159863
3,hard_top1_moe,baseline_hard_top1_moe,hard_top1_moe_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.108074108144048,0.0740666666666666,0.0,0.7285630992428589
3,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_0,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.0}",train_split_validation_only_no_final_test,-0.1079906199958311,0.0760666666666666,0.0,0.7362291466499911
3,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_1,True,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.001}",train_split_validation_only_no_final_test,-0.1045401644622953,0.0788666666666666,0.0,0.733627324515848
3,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_2,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.002}",train_split_validation_only_no_final_test,-0.1098900869437423,0.0747333333333333,0.0,0.7384936811083027
3,pnn,baseline_pnn,pnn_cand_0,False,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1078401861511938,0.0748,0.0,0.7305607446047754
3,pnn,baseline_pnn,pnn_cand_1,True,"{""LR"": 0.0005}",train_split_validation_only_no_final_test,-0.1059421962928279,0.0743333333333333,0.0,0.7211021185046452
3,joint_upper_bound,baseline_joint_upper_bound,joint_upper_bound_sanity,True,"{""LR"": 0.001}",sanity_upper_bound_not_selected_by_validation,,,,
4,finetune,baseline_finetune,finetune_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1053880081131888,0.0780520346897931,0.0,0.7337601712119279
4,ewc,baseline_ewc,ewc_cand_0,False,"{""EWC_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.1056376966019392,0.0785857238158772,0.0,0.736893681671266
4,ewc,baseline_ewc,ewc_cand_1,False,"{""EWC_LAMBDA"": 10.0}",train_split_validation_only_no_final_test,-0.1072721750839296,0.076984656437625,0.0,0.737027326086219
4,ewc,baseline_ewc,ewc_cand_2,True,"{""EWC_LAMBDA"": 50.0}",train_split_validation_only_no_final_test,-0.1039532625199685,0.0797198132088058,0.0,0.7346923029150976
4,lwf,baseline_lwf,lwf_cand_0,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 0.5}",train_split_validation_only_no_final_test,-0.0781947181458006,0.0948631532132532,0.0,0.6922314854362158
4,lwf,baseline_lwf,lwf_cand_1,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.0067341169633112,0.1441532577273738,0.0,0.6035494987627401
4,lwf,baseline_lwf,lwf_cand_2,True,"{""DISTILL_TEMPERATURE"": 3.0, ""LWF_LAMBDA"": 2.0}",train_split_validation_only_no_final_test,0.0685101262637598,0.1798347343858078,0.0,0.4452984324881922
4,experience_replay,baseline_experience_replay,experience_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6918522337046964,0.6766554108987011,0.4570286475682878,0.1220241678033338
4,experience_replay,baseline_experience_replay,experience_replay_cand_1,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 96, ""MEMORY_PER_TASK"": 96}",train_split_validation_only_no_final_test,0.764027276523234,0.7278656023402676,0.5343104596935376,0.0690774871455498
4,experience_replay,baseline_experience_replay,experience_replay_cand_2,True,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 192, ""MEMORY_PER_TASK"": 192}",train_split_validation_only_no_final_test,0.7858905722254395,0.7427992511996672,0.5816122584943371,0.0602796192946456
